time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
2.219999,62.94109,-0.003342051,3211.482,3169.978,3207.648,3173.637,0.2277169,0.2302805,0.2424925,0.2447847,-1.10E-05,-1.10E-05,1.89E-05,1.89E-05
2.239999,63.51888,-0.004001434,3207.659,3166.206,3207.005,3173.031,0.2277895,0.2303499,0.2424905,0.2447764,-1.10E-05,-1.10E-05,1.87E-05,1.87E-05
2.259999,64.09649,-0.004490935,3203.042,3161.476,3206.344,3172.202,0.2279036,0.2304655,0.2424899,0.2447755,-1.10E-05,-1.10E-05,1.86E-05,1.86E-05
2.279999,64.67399,-0.004819803,3197.94,3156.36,3205.947,3171.641,0.2280531,0.2306208,0.2424883,0.2447793,-1.11E-05,-1.11E-05,1.84E-05,1.84E-05
2.299999,65.25136,-0.005003993,3192.324,3150.582,3205.3,3170.684,0.228231,0.230808,0.2424866,0.2447869,-1.12E-05,-1.12E-05,1.82E-05,1.82E-05
2.319999,65.82861,-0.005061527,3186.206,3144.217,3204.471,3169.505,0.2284303,0.2310196,0.2424837,0.2447973,-1.14E-05,-1.14E-05,1.80E-05,1.80E-05
2.339998,66.40576,-0.005009717,3180.287,3138.029,3204.091,3168.783,0.2286462,0.2312498,0.2424821,0.244811,-1.16E-05,-1.16E-05,1.77E-05,1.77E-05
2.359998,66.98283,-0.004867102,3174.068,3131.593,3203.522,3167.799,0.2288713,0.2314912,0.2424795,0.2448255,-1.18E-05,-1.18E-05,1.74E-05,1.74E-05
2.379998,67.55983,-0.004652024,3167.965,3125.277,3202.965,3166.861,0.2291012,0.2317374,0.2424764,0.244841,-1.21E-05,-1.21E-05,1.71E-05,1.71E-05
2.399998,68.1367,-0.004382557,3161.882,3118.917,3202.255,3165.73,0.229329,0.2319814,0.2424714,0.244854,-1.22E-05,-1.22E-05,1.69E-05,1.69E-05
2.419998,68.71354,-0.004075345,3156.178,3112.98,3201.668,3164.816,0.2295505,0.2322198,0.2424648,0.2448658,-1.24E-05,-1.24E-05,1.67E-05,1.67E-05
2.439998,69.29031,-0.003745767,3150.825,3107.456,3201.168,3164.031,0.2297612,0.2324468,0.2424566,0.2448752,-1.26E-05,-1.26E-05,1.65E-05,1.65E-05
2.459998,69.86703,-0.003407708,3146.049,3102.493,3200.824,3163.394,0.2299576,0.232658,0.2424471,0.2448814,-1.28E-05,-1.28E-05,1.63E-05,1.63E-05
2.479998,70.44368,-0.003073516,3141.688,3097.942,3200.499,3162.776,0.2301372,0.2328508,0.242436,0.2448847,-1.29E-05,-1.29E-05,1.62E-05,1.62E-05
